NumEdges,numVertices,LTFACyclic,LTFCyclic,twoChainACyclic,twoChainCyclic
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,33,0,33
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,34,0,34
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,31,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,33,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,30,0,30
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,32,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,31,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,33,0,32
43,100,0,0,0,0
43,100,0,35,0,33
43,100,0,32,0,31
43,100,0,30,0,29
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,31,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,30,0,30
43,100,0,30,0,30
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,33
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,31,0,30
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,31,0,31
43,100,0,0,0,0
43,100,0,33,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,30,0,29
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,33,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,34,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,32
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,30,0,30
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,32,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,30,0,31
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,0,0,0
43,100,0,31,0,31
44,100,31,0,31,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,33,0,31,0
44,100,31,0,31,0
44,100,0,32,0,31
44,100,32,0,31,0
44,100,31,0,31,0
44,100,0,33,0,32
44,100,31,0,31,0
44,100,31,0,30,0
44,100,33,0,31,0
44,100,0,35,0,34
44,100,34,0,33,0
44,100,31,0,30,0
44,100,31,0,30,0
44,100,32,0,32,0
44,100,32,0,32,0
44,100,30,0,30,0
44,100,33,0,32,0
44,100,32,0,32,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,0,32,0,31
44,100,32,0,32,0
44,100,31,0,31,0
44,100,0,33,0,33
44,100,34,0,33,0
44,100,0,33,0,32
44,100,0,32,0,32
44,100,32,0,31,0
44,100,31,0,31,0
44,100,32,0,31,0
44,100,33,0,32,0
44,100,32,0,31,0
44,100,33,0,32,0
44,100,34,0,33,0
44,100,31,0,30,0
44,100,31,0,30,0
44,100,29,0,28,0
44,100,32,0,32,0
44,100,32,0,30,0
44,100,32,0,32,0
44,100,0,32,0,32
44,100,31,0,31,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,31,0,30,0
44,100,32,0,31,0
44,100,33,0,32,0
44,100,33,0,32,0
44,100,34,0,33,0
44,100,34,0,33,0
44,100,32,0,31,0
44,100,31,0,30,0
44,100,0,32,0,31
44,100,32,0,32,0
44,100,34,0,33,0
44,100,31,0,30,0
44,100,0,32,0,32
44,100,31,0,31,0
44,100,29,0,29,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,34,0,33,0
44,100,32,0,31,0
44,100,32,0,32,0
44,100,31,0,31,0
44,100,30,0,30,0
44,100,31,0,30,0
44,100,32,0,31,0
44,100,31,0,30,0
44,100,31,0,30,0
44,100,33,0,32,0
44,100,30,0,30,0
44,100,30,0,30,0
44,100,33,0,31,0
44,100,31,0,30,0
44,100,32,0,31,0
44,100,32,0,32,0
44,100,30,0,29,0
44,100,34,0,33,0
44,100,32,0,32,0
44,100,34,0,33,0
44,100,33,0,32,0
44,100,31,0,31,0
44,100,33,0,33,0
44,100,30,0,29,0
44,100,30,0,30,0
44,100,33,0,32,0
44,100,34,0,33,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,33,0,33,0
44,100,30,0,30,0
44,100,30,0,30,0
44,100,32,0,32,0
44,100,0,32,0,31
44,100,33,0,32,0
44,100,29,0,29,0
44,100,31,0,30,0
44,100,33,0,31,0
44,100,31,0,31,0
44,100,31,0,31,0
44,100,30,0,29,0
44,100,33,0,31,0
44,100,32,0,30,0
44,100,30,0,30,0
44,100,32,0,31,0
44,100,32,0,31,0
44,100,32,0,30,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,34,0,32
44,100,0,31,0,30
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,35,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,34,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,34,0,33
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,35,0,34
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,34,0,34
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,34,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,34,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,29
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,35,0,34
44,100,0,34,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,32
44,100,0,33,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,33,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,34,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,30,0,31
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,29,0,29
44,100,0,30,0,30
44,100,0,32,0,31
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,32,0,32
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,32,0,33
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,31,0,31
44,100,0,0,0,0
44,100,0,30,0,30
44,100,0,0,0,0
44,100,0,0,0,0
44,100,0,0,0,0
